"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.17381,"2021-02-03 17:03:00",122.51,73.936,392.65,98.4,93.05,23.02,13.1635,2.70811867307228,1635.87176406417,921.51792357328
0.172321,"2021-02-03 17:04:00",122.5955,73.96,389.9,96.7,92,23.0165,13.165,2.70788512372026,1635.10749577617,921.220038285973
0.170234,"2021-02-03 17:04:00",122.5955,73.96,389.9,96.7,92,23.0165,13.165,2.70788512372026,1635.10749577617,921.220038285973
0.16716,"2021-02-03 17:07:00",122.529,73.9035,384.6,92.5,87.95,23.0105,13.167,2.70736718851311,1636.0248320251,922.414420723664
0.164843,"2021-02-03 17:08:00",122.4875,73.854,380.7,91.5,86.2,23.01,13.1645,2.70677572897944,1636.72138147133,923.525050264883
0.16295,"2021-02-03 17:08:00",122.4875,73.854,380.7,91.5,86.2,23.01,13.1645,2.70677572897944,1636.72138147133,923.525050264883
0.161368,"2021-02-03 17:09:00",122.4705,73.774,380.25,90.2,84.75,23.01,13.1635,2.70657011724113,1636.98983654256,924.974762888232
0.158721,"2021-02-03 17:12:00",122.3245,73.765,375.85,86.8,81.3,23.01,13.168,2.70749537006352,1638.05363530663,924.700019999793
0.156798,"2021-02-03 17:12:00",122.3245,73.765,375.85,86.8,81.3,23.01,13.168,2.70749537006352,1638.05363530663,924.700019999793
0.154615,"2021-02-03 17:13:00",122.4375,73.8025,373.35,85.6,80.7,23.01,13.1715,2.70821501114761,1636.56725210522,923.73251680829
0.152836,"2021-02-03 17:14:00",122.2875,73.7415,371.6,84.8,81.65,23.01,13.175,2.70893465223169,1637.76747207998,924.433994420365
0.150172,"2021-02-03 17:16:00",122.1425,73.732,367.3,82.5,80,23.01,13.173,2.70852342875507,1639.44028215838,924.784808028077
0.148602,"2021-02-03 17:17:00",122.284,73.707,365.55,81.4,79.35,23.01,13.178,2.70955148744662,1637.51865135844,924.734346850278
0.146813,"2021-02-03 17:18:00",122.17,73.6945,366.05,81.7,78.95,23.01,13.1755,2.70903745810085,1638.92167510942,925.18351298466
0.145899,"2021-02-03 17:19:00",122.1065,73.6235,362.85,81.5,78,23.01,13.178,2.70955148744662,1639.33439328796,926.151229453342
0.142263,"2021-02-03 17:21:00",122.1555,73.6165,359.85,79.9,76.8,23.008,13.1805,2.70975549765163,1638.73876992667,926.175970344234
0.140872,"2021-02-03 17:22:00",122.222,73.639,355.9,79.2,76.15,23.0075,13.1835,2.71029474466949,1637.80974209465,925.545253344071
0.139432,"2021-02-03 17:23:00",122.0005,73.614,351.1,78.4,75.7,23.0025,13.185,2.70982795906365,1640.29244446128,926.184995058196
0.137802,"2021-02-03 17:24:00",122.1485,73.624,351.65,78,75.05,23.003,13.186,2.7101109957745,1638.64642280333,925.884648474945
0.136071,"2021-02-03 17:26:00",121.989,73.639,348.05,76.7,74,23.0005,13.1865,2.70982619913588,1640.4110892275,925.761367310729
0.134097,"2021-02-03 17:27:00",121.8735,73.598,344.35,76,73.25,23.0005,13.188,2.71013444918697,1641.45297541697,926.315341075114
0.132978,"2021-02-03 17:28:00",121.9355,73.579,344.95,75.6,73,23.007,13.1895,2.71145068769797,1640.21028826071,926.031138133324
0.131713,"2021-02-03 17:29:00",122.116,73.5495,341.65,75,72.25,23.0045,13.1905,2.71126850854315,1638.44528177543,926.616389480443
0.130061,"2021-02-03 17:31:00",121.967,73.553,338.95,74,71,23.007,13.193,2.71217020529961,1639.55575409387,926.141259062347
0.127768,"2021-02-03 17:32:00",121.97,73.6115,335.8,73.2,70.95,23.0075,13.1945,2.71255615038052,1639.34714460254,924.969609296541
0.126368,"2021-02-03 17:33:00",121.919,73.553,335.25,72.6,70,23.006,13.1985,2.7131456737461,1639.59828880144,925.691760600531
0.125375,"2021-02-03 17:34:00",121.856,73.541,331.85,72,69.85,23.002,13.1985,2.71252494221333,1640.53039243931,926.181727858576
0.124198,"2021-02-03 17:36:00",122.001,73.5395,327.2,71,68.95,23,13.206,2.71375582866438,1638.47677041875,925.640129195036
0.122309,"2021-02-03 17:37:00",121.9805,73.518,327.65,70.4,68,23,13.207,2.71396132282073,1638.59217696769,925.910982125559
0.120504,"2021-02-03 17:38:00",121.8915,73.502,323.65,70,67.65,23,13.211,2.7147832994461,1639.12601107802,925.804524160409
